Company Name,NIF,Status,Service,Niche,Type
"Cobalto-Services, Lda",5000954675,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
DMV INÊS - TRANSITARIOS,5417266493,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"DRONESIG ANGOLA-PRESTAÇAO DE SERVIÇOS, LDA",5000438251,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"DWD,LDA",5417203505,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"DYNAMICS-TECH SERVICE, LDA",5484036062,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
ECOFIRMA LDA,5417133442,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ENGIGEST HOLDING, LDA",5480014935,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ESG-EXECUTIVE SECURITY GLOBAL- COMERCIO E SERVIÇO, LDA",5000899070,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"EVOLUTECH -SOLUÇÕES INTEGRADAS EM TECNOLOGIA E ENERGIA, LDA",5000450901,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Engi9, Lda",5417070530,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Equipprotek Energy, Lda",5001712870,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"FLUIR A. INTERNACIONAL,LDA",5000266396,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
FRIEDLANDER ANGOIL,5417153990,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"FS-KINDU-COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS (SU), LDA",5000393670,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Fénixx-Petróleo & Gás, Lda",5480009621,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"GEC OIL AND GAS SERVICES, LDA",5000980650,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"GRUPO 2NS, LDA",5417167894,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Global Synergies Resources Services, Lda",5417465577,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Gold Procurement, Lda",5417267643,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Grupo Nopea, Lda.",5480002260,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"H.S.O.G SERVICES, LDA",5000696587,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
HIDRAULICA DE ANGOLA PRESTAÇÃO DE SERVIÇOS LDA,5402133441,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Hamad Energy,5417076147,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Hevisol Lda,5417137685,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
JTA-KINKANDI,5000430102,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
KIBIDIANGOLA-Prestação de Serviços Su Limitada,5001258117,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Katchimbamba Tour Lda,5401185332,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"LADMIRA C.CIVIL, COMERCIO INDUSTRIA E PRESTAÇÃO DE SERVIÇOS- LDA",5417136204,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"LIZANDO - COMERCIO, SERVICOS IMPORT & EXPORT,LDA",5000399124,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
M.E.MANGOLA CONSTRUÇÕES E OBRAS PUBLICAS LDA,5403104623,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"MACSTEEL ANGOLA , SA",5405162671,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"MAIS GÁS (SU), LIMITADA",5403110003,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"MANOD BUSINESS CASTING – PRESTAÇÃO DE SERVIÇOS, LDA",5001352199,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Magnitka - Prestação de Serviços Lda,5417210358,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Maketec - Engenharia, Consultoria e Serviços, Lda",5417377554,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
NAVILOG S.A,5417502642,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"NGADA OIL COMPANY - PRESTAÇÃO DE SERVIÇOS, LDA",5001563033,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"NILMIGUEL BUSINESS SOLUTIONS,LDA",5118003440,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"NORTH VISION – COMÉRCIO, INDÚSTRIA E  PRESTAÇÃO DE SERVIÇOS, LDA",5417444073,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Novangol Global Procurement & Logistics LDA,5001114557,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"O.C.LINES - LOGISTICA E COMÉRCIO GERAL, LIMITADA",5000261572,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"OCINYI SERVICES,LDA",5001490052,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
OJD SERVICE,000854603CA030,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
OPENMAR- COMÉRCIO E SERVIÇOS LDA,5001117289,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ORCABESP-SERVICES & ENGINEERING, LDA",5001221922,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
ORGANIZACOES AB,000165353CA038,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
ORGANIZAÇÕES V.N.M,000142960CA013,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"P.M. NEVES COMÉRCIO GERAL (SU), LDA",5000638579,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"PANGEA OFFSHORE - SERVIÇOS MARÍTIMOS E ENERGIA, LIMITADA",5000261580,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"PIPA-ANGOLA - POLO INDUSTRIAL DE DESENVOLVIMENTO DE PRODUÇÃO E MONTAGEM DE AEROGERADORES, S.A",5480011880,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"PROMETIM - Manutenção e Serviços (SU), Lda.",5417304425,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Pago Technical Group, LDA",5484011620,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Pedro Rico Mucanha Prestação de Serviços-Rico Organizações,000422357LN038,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Prominence Group LDA,5417406236,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Roltec - Equipamentos e Consumíveis de Manutenção Industrial, Lda",5417050393,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"SANGID, Logística e Prestação de Serviços Lda",5001586971,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"SERCOMOIL GROUP, LDA",5484035163,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"SHAL-SHORE ATLANTIK, LDA",5001070762,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
SINUS SOLUTION LDA,5480013963,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
STEEL FRIENDS,5000933600,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"STRATSIRIUS ANGOLA– PRESTAÇÃO DE SERVIÇOS, S.A.",5001218140,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Sepima Prestação de Serviços, Lda",5417675326,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Sirvimar Serviços Limitada,5403041931,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Sociedade Angolana de Isolamento Térmico Industrial, Limitada",5419000512,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"TAMBADIA - COMERCIO E SERVICOS, (SU), LIMITADA",000085817CA013,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"TIP-LUENA- COMERCIO GERAL E PRESTÇÃO DE SERVIÇO, LDA",5000178624,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"TREVOTECH - REPRESENTAÇÕES COMÉRCIO & INDÚSTRIA, LDA",5402139407,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"TRIPLE SEVEN PROCUREMENT-COMÉRCIO E SERVIÇOS, LDA",5000558915,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ULELA - ANGOLA COMERCIO & PRESTAÇAO DE SERVIÇOS (SU), LDA",5000716502,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
ULTIKARY-COMERCIO E INDUSTRIA LDA,5417239330,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"UNIBRO INTERNACIONAL ANGOLA - COMERCIO E INDUSTRIA, LDA",5002132281,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"VC HORIZONTE 21 – PRESTAÇÃO DE SERVIÇOS, CONSULTORIA E DESENVOLVIMENTO DE NEGÓCIOS S.A.",5000041629,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
VESCLEAN SERVICES,5001631446,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"Vodgi Invest, Lda",5000530476,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"W.I.S- WORK INTERNATIONAL SERVICE,LDA",5402135959,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"WELLSCOPE, LDA",5417302007,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"WORKSTART Prestação de Serviços, Lda",5417258237,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
YETO ENERGY,5001217577,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
3T WORLDWIDE ANGOLA - ENGENHARIA LDA,5000980820,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCDA
"ANGOFERRARIA FERRAMENTAS DE ANGOLA, LDA.",5402009031,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCDA
"AREIS - INVESTIMENTOS - COMERCIO E SERVICOS (SU), LDA",5001177451,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCDA
ARIES ENERGY SOLUTIONS LDA,5000610160,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCDA
"Arnowave - Safety & Services, Lda",5001729900,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCDA
